Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6K9LWxm740uE2m94xspjm6,"77ZUbcdoU5KCPHNUl8bgQy,7HGNYPmbDrMkylWqeFCOIQ,7oEkUINVIj1Nr3Wnj8tzqr","Aquarela do Brasil (Participação especial de Gilberto Gil e Caetano Veloso)","Mestres da Mpb","João Gilberto,Caetano Veloso,Gilberto Gil",1992-01-01,391866,55,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-17T16:32:24Z,"bossa nova,brazilian jazz,cool jazz,jazz guitar,samba,violao,mpb,samba de roda,tropicalia",0.441,0.256,4,-17.664,0,0.0399,0.867,0.000381,0.091,0.301,101.553,4
5qWlSY0gtVpBDnDNE5AMbk,"0VSgciOd32tP2Yna1w4vDr,5HlnN6xF2MD87KhGRmCRTd","Tempo De Amor","Os Afro - Sambas De Baden E Vinícius","Baden Powell,Vinícius de Moraes",1966-01-01,269960,35,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-17T16:56:46Z,"bossa nova,brazilian jazz,jazz guitar,mpb,samba,samba-jazz,velha guarda,violao",0.422,0.444,7,-14.086,1,0.0519,0.348,0,0.337,0.482,107.485,4
5V0HmhGqwjoDq0cHlI05GS,"2ohBjgFT9V0LRDWO2wF9DJ","Swing de Campo Grande","Acabou Chorare","Novos Baianos",1972,189040,54,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-17T18:54:38Z,"bossa nova,mpb,psicodelia brasileira,samba,samba-rock,tropicalia",0.764,0.697,11,-7.346,0,0.0525,0.781,0,0.163,0.937,104.016,4
1z1VvotFOcYm72B56JQ85S,"1E5pLahwa4lUHQxHFlfkg5","Deixa Eu Dizer","Deixa Eu Dizer","Claudya",1973-03-07,167139,37,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:20:23Z,"",0.523,0.719,4,-7.515,0,0.0359,0.133,0,0.126,0.7,151.626,4
4iNgXqTD2uux9GH4lTnNaN,"3Bnq7jiU506HcPjRgQ43TM","Tudo O Que Você Podia Ser","Clube Da Esquina","Milton Nascimento",1972,177000,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:27:34Z,"bossa nova,mpb,musica popular mineira,samba",0.454,0.441,2,-16.733,0,0.0286,0.303,0.000524,0.104,0.817,95.7,4
1nl13AcSpiCKdbkhtvJoo7,"3Bnq7jiU506HcPjRgQ43TM","Maria Maria","Clube Da Esquina 2","Milton Nascimento",1978-01-02,184466,56,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:30:40Z,"bossa nova,mpb,musica popular mineira,samba",0.468,0.612,8,-8.168,1,0.0382,0.61,0.00000123,0.0672,0.767,128.693,4
5rdpJfaG0omUnjkE3DVAZd,"7JoWcJHDOG58JYTe6d400S","Admirável Gado Novo","16 Sucessos De Zé Ramalho","Zé Ramalho",1988-07-03,293266,39,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:33:45Z,"mpb",0.423,0.577,5,-13.839,1,0.0516,0.594,0.0000312,0.0906,0.788,87.37,4
4XYdH6H7haUCeEm9YezQ9K,"7JoWcJHDOG58JYTe6d400S","Chão de Giz","Antologia Acústica","Zé Ramalho",1997-03-04,271226,69,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:36:37Z,"mpb",0.666,0.44,7,-9.32,1,0.0333,0.836,0.00133,0.198,0.341,143.853,3
4M2j1X47FwMozJrnJHnYNm,"0RSWHhBUwW7lhCqXqxKxWN","O Sol Nascerá (A Sorrir)","Raizes Do Samba","Cartola",1999-01-01,97200,51,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:37:44Z,"bossa nova,mpb,samba,samba-enredo,velha guarda",0.69,0.613,7,-11.531,1,0.0332,0.554,0,0.0673,0.919,100.937,4
2WzG98cuxuHWugGzyvnufC,"7oEkUINVIj1Nr3Wnj8tzqr","Toda menina baiana","Enciclopédia musical brasileira","Gilberto Gil",2000-01-01,225399,0,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:38:34Z,"bossa nova,mpb,samba,tropicalia,violao",0.719,0.832,11,-7.803,0,0.0379,0.269,0.0000253,0.104,0.965,106.141,4
7M6d5VQrPyUJCFC5F2nbIB,"7oEkUINVIj1Nr3Wnj8tzqr","Sítio do Picapau Amarelo - Ao vivo","Unplugged (Ao vivo)","Gilberto Gil",1994-01-01,218026,33,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:40:03Z,"bossa nova,mpb,samba,tropicalia,violao",0.735,0.746,7,-9.65,1,0.0843,0.665,0.174,0.693,0.677,95.345,4
1IShOhCBfP7ePVNuK1L7cP,"3SKTkAUNa3oUa2rkd8DAyM","Partido Alto","Quando O Carnaval Chegar","MPB4",1972-01-01,207466,27,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-20T17:44:44Z,"",0.633,0.911,9,-7.997,1,0.0712,0.196,0,0.03,0.965,169.755,4
4s6qyTWg5r4EyOi2QIwM9g,"1PwOU6fFbmaGkK3wkbb8fU","Ideologia","Ideologia","Cazuza",1988-01-01,245200,62,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-24T23:00:22Z,"brazilian rock,mpb,rock nacional brasileiro",0.606,0.732,10,-10.8,0,0.0322,0.0945,0.00000665,0.0841,0.727,132.111,4
0q1hmhVWdR04mZup6mR56u,"2ohBjgFT9V0LRDWO2wF9DJ","Preta Pretinha","Acabou Chorare","Novos Baianos",1972,397493,48,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-25T13:55:00Z,"bossa nova,mpb,psicodelia brasileira,samba,samba-rock,tropicalia",0.704,0.561,7,-7.177,1,0.033,0.845,0.00000765,0.108,0.773,124.861,4
79Lam1bAWszDiRLTH2V4ue,"2ohBjgFT9V0LRDWO2wF9DJ","Besta é Tu","Acabou Chorare","Novos Baianos",1972,264933,44,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-25T13:55:54Z,"bossa nova,mpb,psicodelia brasileira,samba,samba-rock,tropicalia",0.695,0.768,4,-5.7,1,0.0439,0.404,0.000005,0.11,0.979,111.681,4
52V2BPdhlhFrUZF7AOrQP9,"3f5VCwd57gZsqMad28jyLV","As Canções Que Você Fez Pra Mim","As Canções Que Você Fez Pra Mim","Maria Bethânia",1993-01-01,224773,62,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-27T19:28:54Z,"bossa nova,mpb,samba de roda,umbanda",0.404,0.238,9,-13.005,1,0.0623,0.59,0.0000013,0.103,0.302,79.41,4
6owwZC8gUvrBuygvOHaYXb,"7dnT2FUXhjirperXaH22IJ,4w4ll81d0dR8gz989jjko1","Mania De Você","Rita Lee","Rita Lee,Roberto De Carvalho",1979,295106,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-27T19:29:58Z,"brazilian rock,mpb,tropicalia",0.628,0.312,7,-13.396,1,0.0321,0.802,0.00000145,0.101,0.559,124.692,4
4Ijct6HkKsC9HQVgcnMe7C,"3vlUveVfzPXzhiPGjHHxOH","Deus Me Proteja","francisco forró y frevo","Chico César",2008-01-01,293509,60,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-27T19:41:02Z,"bossa nova,mpb,musica paraibana,samba",0.418,0.61,2,-8.828,1,0.084,0.328,0.000227,0.257,0.719,156.946,4
0m2ZgcsKKFPNmZ1zi61mEx,"1PwOU6fFbmaGkK3wkbb8fU","Blues Da Piedade","Ideologia","Cazuza",1988-01-01,253893,54,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-27T19:53:40Z,"brazilian rock,mpb,rock nacional brasileiro",0.728,0.539,11,-10.716,0,0.0429,0.14,0.0000201,0.235,0.495,118.086,3
6VnUfl3s6C8GCpvHnnh1KF,"5w4qi7KMTWcV7sgXgVoPwW","Eu Bebo Sim","Disco De Ouro","Elizeth Cardoso",1974-01-01,228266,43,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-27T20:27:00Z,"bossa nova,samba,velha guarda",0.816,0.505,1,-16.432,0,0.415,0.104,0,0.149,0.804,88.076,4
5nwT95l5rMdQPaydjGh32q,"0rSTXALHu0EKAawPLBdODH","Amor I Love You / Citação: Trecho da Obra Intitulada Primo Basilio De Eça de Queiroz Declamado por Arnaldo Antunes","Memórias, Crônicas e Declarações de Amor","Marisa Monte",2000-01-01,191933,64,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-27T20:31:14Z,"mpb",0.622,0.296,2,-11.471,1,0.0282,0.827,0.00000358,0.271,0.367,113.261,4
6A0OUhnbkGUNWsPctKAB4R,"7rPqFVgJYARiFsLDlN6W6y","Carolina, Carol Bela","Os Primeiros Anos","Toquinho",2016-03-18,189120,42,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-29T16:04:47Z,"bossa nova,mpb,samba,velha guarda,violao",0.491,0.459,7,-12.864,0,0.042,0.871,0.018,0.126,0.961,85.398,4
2MZvVbsr6TPbOcW0dnU8qt,"6DqFCzjARUV3xH9meu3Bya","Meu Limão, Meu Limoeiro - Ao Vivo","Simonal - Ninguém Sabe O Duro Que Dei","Wilson Simonal",2009-01-01,187853,5,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-09-30T03:43:16Z,"bossa nova,mpb,samba,tropicalia,velha guarda",0.639,0.642,7,-7.388,1,0.0306,0.276,0,0.398,0.934,126.796,4
041NTIyo0FtTa48nPgciPH,"7zsxdMsODmHKTbTB00t9wS,77ZUbcdoU5KCPHNUl8bgQy","Rosa Morena","Desafinado","Dorival Caymmi,João Gilberto",2012-07-12,124682,28,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-10-01T14:37:25Z,"bossa nova,mpb,samba,samba de roda,velha guarda,brazilian jazz,cool jazz,jazz guitar,violao",0.584,0.166,9,-15.187,1,0.0512,0.816,0.00000597,0.145,0.528,155.299,4
7cEfPAbju7glmdAgT4e1AU,"7HGNYPmbDrMkylWqeFCOIQ","Cajuína - Remixed Original Album","Cinema Transcendental","Caetano Veloso",1979-01-01,139933,58,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-10-04T06:12:49Z,"bossa nova,mpb,samba de roda,tropicalia",0.8,0.234,0,-12.292,0,0.138,0.537,0.00000967,0.339,0.757,115.936,4
2U2o8eV1nNakQ5h8Jkb17C,"3qZ2n5keOAat1SoF6bHwmb","Quem É Ela","À Vera","Zeca Pagodinho",2005-01-01,270360,42,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-10-03T21:27:09Z,"mpb,pagode,partido alto,samba,samba de roda",0.565,0.72,7,-8.084,1,0.364,0.381,0,0.0675,0.815,115.21,4
4qvUtYRNwmFzfJ2loWkQCH,"0rSTXALHu0EKAawPLBdODH","Vilarejo","Infinito Particular","Marisa Monte",2006-01-01,209546,65,spotify:user:222b6a7rurhvs6p4ficngkzzy,2023-10-30T19:25:18Z,"mpb",0.628,0.499,1,-10.167,1,0.0296,0.869,0.0000693,0.158,0.731,134.888,3
